game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:56,5,5,0,0,Olympic (Women) - United States,Hilary Knight,Puck Recovery,15,79,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:56,5,5,0,0,Olympic (Women) - United States,Hilary Knight,Play,15,79,Indirect,,,,Lee Stecklein,4,68
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:54,5,5,0,0,Olympic (Women) - United States,Lee Stecklein,Play,4,68,Direct,,,,Kelly Pannek,1,45
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:51,5,5,0,0,Olympic (Women) - United States,Kelly Pannek,Play,3,32,Indirect,,,,Lee Stecklein,1,38
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:48,5,5,0,0,Olympic (Women) - United States,Lee Stecklein,Incomplete Play,33,4,Direct,,,,Hilary Knight,103,13
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:46,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,69,41,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:44,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Play,69,30,Direct,,,,Natalie Spooner,116,30
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:43,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Dump In/Out,116,30,Lost,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:43,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Zone Entry,116,30,Dumped,,,,Sidney Morin,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:40,5,5,0,0,Olympic (Women) - United States,Sidney Morin,Puck Recovery,12,70,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:40,5,5,0,0,Olympic (Women) - United States,Sidney Morin,Play,12,70,Indirect,,,,Lee Stecklein,9,19
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:38,5,5,0,0,Olympic (Women) - United States,Lee Stecklein,Play,24,4,Direct,,,,Monique Lamoureux,58,2
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:36,5,5,0,0,Olympic (Women) - United States,Monique Lamoureux,Dump In/Out,60,3,Lost,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:33,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,7,37,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:33,5,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Faceoff Win,100,43,Backhand,,,,Kelly Pannek,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:32,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Puck Recovery,92,47,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:30,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Zone Entry,126,84,Carried,,,,Megan Keller,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:29,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Dump In/Out,137,84,Lost,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:26,5,5,0,0,Olympic (Women) - United States,Emily Pfalzer,Puck Recovery,4,15,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:25,5,5,0,0,Olympic (Women) - United States,Emily Pfalzer,Play,1,45,Indirect,,,,Megan Keller,1,41
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:22,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Takeaway,199,40,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:22,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Incomplete Play,199,40,Direct,,,,Marie-Philip Poulin,164,42
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:19,5,5,0,0,Olympic (Women) - United States,Monique Lamoureux,Puck Recovery,34,82,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:17,5,5,0,0,Olympic (Women) - United States,Monique Lamoureux,Incomplete Play,13,71,Direct,,,,Emily Pfalzer,4,62
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:15,5,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Puck Recovery,196,43,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:15,5,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Incomplete Play,196,43,Indirect,,,,Melodie Daoust,159,83
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:12,5,5,0,0,Olympic (Women) - United States,Monique Lamoureux,Takeaway,25,2,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:12,5,5,0,0,Olympic (Women) - United States,Megan Keller,Penalty Taken,5,32,Interference,,,,Marie-Philip Poulin,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:12,4,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Faceoff Win,169,65,Backhand,,,,Hannah Brandt,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:10,4,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,163,70,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:08,4,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Play,194,61,Direct,,,,Haley Irwin,181,46
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:08,4,5,0,0,Olympic (Women) - Canada,Haley Irwin,Shot,181,46,Snapshot,On Net,f,t,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:06,4,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Faceoff Win,169,65,Backhand,,,,Hannah Brandt,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:02,4,5,0,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,166,3,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:02,4,5,0,0,Olympic (Women) - Canada,Laura Fortino,Play,166,3,Indirect,,,,Haley Irwin,185,10
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,14:00,4,5,0,0,Olympic (Women) - Canada,Haley Irwin,Play,185,10,Indirect,,,,Melodie Daoust,199,37
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:57,4,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Play,194,54,Direct,,,,Marie-Philip Poulin,138,79
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:55,4,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Play,133,76,Direct,,,,Laura Fortino,133,31
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:53,4,5,0,0,Olympic (Women) - Canada,Laura Fortino,Play,136,20,Direct,,,,Marie-Philip Poulin,136,50
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:53,4,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Play,136,50,Direct,,,,Rebecca Johnston,174,16
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:51,4,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Incomplete Play,181,30,Direct,,,,Melodie Daoust,169,37
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:45,4,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Puck Recovery,50,74,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:44,4,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Play,35,76,Direct,,,,Rebecca Johnston,84,12
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:38,4,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Zone Entry,126,81,Carried,,,,Kacey Bellamy,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:35,4,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Play,186,77,Direct,,,,Laura Fortino,164,83
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:33,4,5,0,0,Olympic (Women) - Canada,Laura Fortino,Play,157,83,Direct,,,,Marie-Philip Poulin,128,46
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:31,4,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Play,135,45,Direct,,,,Rebecca Johnston,177,29
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:29,4,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Shot,188,29,Wristshot,On Net,t,f,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:27,4,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Faceoff Win,169,21,Backhand,,,,Kendall Coyne Schofield,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:27,4,5,0,0,Olympic (Women) - Canada,Brigette Lacquette,Puck Recovery,151,20,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:26,4,5,0,0,Olympic (Women) - Canada,Brigette Lacquette,Shot,151,23,Slapshot,Blocked,t,f,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:23,4,5,0,0,Olympic (Women) - United States,Brianna Decker,Puck Recovery,28,82,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:23,4,5,0,0,Olympic (Women) - United States,Brianna Decker,Dump In/Out,28,82,Retained,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:20,4,5,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Puck Recovery,120,79,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:20,4,5,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Zone Entry,124,80,Carried,,,,Brigette Lacquette,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:18,4,5,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Shot,175,68,Wristshot,On Net,f,f,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:14,4,5,0,0,Olympic (Women) - United States,Brianna Decker,Puck Recovery,127,1,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:10,4,5,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Puck Recovery,116,1,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:08,4,5,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Play,112,1,Direct,,,,Kacey Bellamy,78,9
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:06,4,5,0,0,Olympic (Women) - United States,Kacey Bellamy,Play,65,18,Direct,,,,Emily Pfalzer,64,68
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,13:04,4,5,0,0,Olympic (Women) - United States,Emily Pfalzer,Dump In/Out,70,76,Lost,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:59,4,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Puck Recovery,20,14,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:55,4,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Zone Entry,126,5,Carried,,,,Emily Pfalzer,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:49,4,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Play,195,66,Direct,,,,Jocelyne Larocque,133,83
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:47,4,5,0,0,Olympic (Women) - Canada,Jocelyne Larocque,Play,127,72,Direct,,,,Brianne Jenner,147,36
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:46,4,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Play,147,36,Direct,,,,Natalie Spooner,185,34
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:45,4,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Play,185,34,Direct,,,,Meghan Agosta,175,46
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:44,4,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Goal,175,46,Snapshot,On Net,t,t,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:42,5,5,0,1,Olympic (Women) - Canada,Emily Clark,Faceoff Win,100,43,Backhand,,,,Hannah Brandt,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:41,5,5,0,1,Olympic (Women) - Canada,Emily Clark,Puck Recovery,95,45,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:41,5,5,0,1,Olympic (Women) - Canada,Emily Clark,Play,95,45,Direct,,,,Meaghan Mikkelson,70,55
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:41,5,5,0,1,Olympic (Women) - Canada,Meaghan Mikkelson,Play,66,54,Direct,,,,Lauriane Rougeau,61,18
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:37,5,5,0,1,Olympic (Women) - Canada,Lauriane Rougeau,Puck Recovery,83,23,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:37,5,5,0,1,Olympic (Women) - Canada,Lauriane Rougeau,Play,83,23,Direct,,,,Laura Stacey,90,46
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:33,5,5,0,1,Olympic (Women) - Canada,Laura Stacey,Dump In/Out,115,82,Lost,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:33,5,5,0,1,Olympic (Women) - Canada,Laura Stacey,Zone Entry,115,82,Dumped,,,,Kacey Bellamy,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:30,5,5,0,1,Olympic (Women) - United States,Amanda Kessel,Puck Recovery,25,78,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:29,5,5,0,1,Olympic (Women) - United States,Amanda Kessel,Play,12,68,Indirect,,,,Kacey Bellamy,10,15
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:25,5,5,0,1,Olympic (Women) - United States,Kacey Bellamy,Play,60,15,Direct,,,,Amanda Kessel,91,73
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:23,5,5,0,1,Olympic (Women) - United States,Amanda Kessel,Zone Entry,125,78,Carried,,,,Lauriane Rougeau,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:21,5,5,0,1,Olympic (Women) - United States,Amanda Kessel,Shot,186,68,Wristshot,On Net,f,f,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:17,5,5,0,1,Olympic (Women) - United States,Hannah Brandt,Puck Recovery,143,1,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:14,5,5,0,1,Olympic (Women) - United States,Hannah Brandt,Incomplete Play,132,0,Indirect,,,,Dani Cameranesi,163,2
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:13,5,5,0,1,Olympic (Women) - Canada,Emily Clark,Takeaway,37,83,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:12,5,5,0,1,Olympic (Women) - Canada,Emily Clark,Play,30,74,Direct,,,,Sarah Nurse,57,43
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:07,5,5,0,1,Olympic (Women) - Canada,Sarah Nurse,Zone Entry,126,10,Carried,,,,Cayla Barnes,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:06,5,5,0,1,Olympic (Women) - United States,Kelly Pannek,Faceoff Win,80,64,Backhand,,,,Haley Irwin,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:05,5,5,0,1,Olympic (Women) - United States,Jocelyne Lamoureux,Puck Recovery,77,61,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:05,5,5,0,1,Olympic (Women) - United States,Jocelyne Lamoureux,Play,77,61,Direct,,,,Kali Flanagan,54,68
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:02,5,5,0,1,Olympic (Women) - United States,Kali Flanagan,Play,49,79,Direct,,,,Kelly Pannek,67,68
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,12:01,5,5,0,1,Olympic (Women) - United States,Kelly Pannek,Play,57,67,Direct,,,,Kacey Bellamy,27,23
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:58,5,5,0,1,Olympic (Women) - United States,Kacey Bellamy,Incomplete Play,34,39,Direct,,,,Kelly Pannek,39,24
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:56,5,5,0,1,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,142,80,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:53,5,5,0,1,Olympic (Women) - United States,Kacey Bellamy,Puck Recovery,2,40,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:53,5,5,0,1,Olympic (Women) - United States,Kacey Bellamy,Play,2,40,Direct,,,,Kelly Pannek,7,19
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:49,5,5,0,1,Olympic (Women) - United States,Kelly Pannek,Play,39,16,Direct,,,,Jocelyne Lamoureux,92,16
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:47,5,5,0,1,Olympic (Women) - United States,Jocelyne Lamoureux,Play,113,27,Direct,,,,Monique Lamoureux,140,63
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:46,5,5,0,1,Olympic (Women) - United States,Jocelyne Lamoureux,Zone Entry,125,46,Played,,,,Jocelyne Larocque,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:44,5,5,0,1,Olympic (Women) - United States,Monique Lamoureux,Shot,182,44,Wristshot,On Net,f,f,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:43,5,5,0,1,Olympic (Women) - Canada,Jocelyne Larocque,Puck Recovery,13,41,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:43,5,5,0,1,Olympic (Women) - Canada,Jocelyne Larocque,Incomplete Play,2,33,Indirect,,,,Rebecca Johnston,38,3
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:39,5,5,0,1,Olympic (Women) - United States,Kali Flanagan,Puck Recovery,133,82,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:39,5,5,0,1,Olympic (Women) - United States,Kali Flanagan,Incomplete Play,133,82,Direct,,,,Kelly Pannek,142,82
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:37,5,5,0,1,Olympic (Women) - Canada,Rebecca Johnston,Takeaway,58,3,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:37,5,5,0,1,Olympic (Women) - Canada,Rebecca Johnston,Incomplete Play,58,3,Indirect,,,,Jillian Saulnier,84,3
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:36,5,5,0,1,Olympic (Women) - United States,Kali Flanagan,Takeaway,131,83,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:35,5,5,0,1,Olympic (Women) - United States,Kali Flanagan,Play,134,76,Direct,,,,Monique Lamoureux,162,27
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:32,5,5,0,1,Olympic (Women) - United States,Monique Lamoureux,Shot,183,30,Wristshot,On Net,f,f,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:31,5,5,0,1,Olympic (Women) - Canada,Haley Irwin,Puck Recovery,1,49,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:30,5,5,0,1,Olympic (Women) - Canada,Haley Irwin,Incomplete Play,2,35,Indirect,,,,Rebecca Johnston,34,2
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:28,5,5,0,1,Olympic (Women) - United States,Kali Flanagan,Takeaway,166,83,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:25,5,5,0,1,Olympic (Women) - United States,Kali Flanagan,Play,139,82,Indirect,,,,Monique Lamoureux,187,73
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:21,5,5,0,1,Olympic (Women) - United States,Monique Lamoureux,Play,181,80,Direct,,,,Kelly Pannek,165,42
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:20,5,5,0,1,Olympic (Women) - United States,Kelly Pannek,Play,165,42,Direct,,,,Jocelyne Lamoureux,164,40
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:18,5,5,0,1,Olympic (Women) - United States,Jocelyne Lamoureux,Shot,164,38,Slapshot,Missed,t,f,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:16,5,5,0,1,Olympic (Women) - Canada,Jocelyne Larocque,Puck Recovery,11,35,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:15,5,5,0,1,Olympic (Women) - Canada,Jocelyne Larocque,Incomplete Play,3,38,Indirect,,,,Jillian Saulnier,61,84
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:13,5,5,0,1,Olympic (Women) - United States,Jocelyne Lamoureux,Puck Recovery,139,1,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:10,5,5,0,1,Olympic (Women) - Canada,Rebecca Johnston,Takeaway,66,50,,,,,,,
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:10,5,5,0,1,Olympic (Women) - Canada,Rebecca Johnston,Play,66,50,Direct,,,,Jillian Saulnier,113,52
2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,2,11:08,5,5,0,1,Olympic (Women) - Canada,Jillian Saulnier,Zone Entry,125,32,Carried,,,,Kali Flanagan,,
